,id,Name,position,team,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date
39,340070,Samuele Vianni,Centre-Forward,fc-turin,21/22,Cruciate Ligament Rupture,186,"May 7, 2021",-,19/20,Knee Problems,4,"Jan 27, 2020","Jan 31, 2020",19/20,Calf Injury,29,"Dec 12, 2019","Jan 10, 2020",19/20,Shoulder Injury,67,"Jul 4, 2019","Sep 9, 2019",18/19,Shoulder Injury,7,"Apr 4, 2019","Apr 11, 2019",17/18,Ankle Injury,34,"Dec 29, 2017","Feb 1, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,604579,Andrea Consigli,Goalkeeper,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7093,Stefano Turati,Goalkeeper,us-sassuolo,20/21,Unknown Injury,11,"May 12, 2021","May 23, 2021",20/21,Surgery,46,"Sep 1, 2020","Oct 17, 2020",19/20,Thigh Problems,10,"Mar 8, 2020","Mar 18, 2020",19/20,Strain,38,"Aug 13, 2019","Sep 20, 2019",16/17,Cruciate Ligament Rupture,130,"Dec 12, 2016","Apr 21, 2017",16/17,Tear in the abductor muscle,14,"Oct 23, 2016","Nov 6, 2016",15/16,Unknown Injury,32,"Dec 5, 2015","Jan 6, 2016",14/15,Muscular problems,42,"Apr 1, 2015","May 13, 2015",13/14,Fractured Hand,29,"Jan 24, 2014","Feb 22, 2014",13/14,Unknown Injury,14,"Aug 27, 2013","Sep 10, 2013",,,,,,,,,,,,,,,,,,,,,,,,,
2,721953,Samuele Vitale,Goalkeeper,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,290862,Gianluca Pegolo,Goalkeeper,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,401527,Gian Marco Ferrari,Centre-Back,us-sassuolo,20/21,Ankle problems,8,"Dec 20, 2020","Dec 28, 2020",20/21,Calf Injury,32,"Sep 20, 2020","Oct 22, 2020",19/20,Head Injury,3,"Jul 14, 2020","Jul 17, 2020",19/20,Foot Injury,7,"Dec 30, 2019","Jan 6, 2020",19/20,Meniscal Injury,98,"Aug 26, 2019","Dec 2, 2019",18/19,Unknown Injury,7,"Mar 14, 2019","Mar 21, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,311178,Marlon,Centre-Back,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,131731,Kaan Ayhan,Centre-Back,us-sassuolo,21/22,Calf Injury,61,"Oct 3, 2021","Dec 3, 2021",21/22,Unknown Injury,24,"Aug 18, 2021","Sep 11, 2021",20/21,Hamstring Injury,93,"Jan 6, 2021","Apr 9, 2021",19/20,Muscular problems,14,"Oct 17, 2019","Oct 31, 2019",19/20,Unknown Injury,24,"Aug 31, 2019","Sep 24, 2019",18/19,Unknown Injury,10,"Nov 2, 2018","Nov 12, 2018",17/18,Unknown Injury,8,"Feb 4, 2018","Feb 12, 2018",17/18,Thigh Muscle Strain,19,"Dec 23, 2017","Jan 11, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,256678,Vlad Chiriches,Centre-Back,us-sassuolo,19/20,Patella rupture,613,"Mar 6, 2020",-,18/19,Patella tendon irritation,8,"Feb 26, 2019","Mar 6, 2019",17/18,Hamstring Injury,8,"Apr 26, 2018","May 4, 2018",17/18,Distortion of the ankle,7,"Feb 15, 2018","Feb 22, 2018",15/16,Flu,4,"Apr 5, 2016","Apr 9, 2016",15/16,Unknown Injury,8,"Feb 23, 2016","Mar 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,353922,Filippo Romagna,Centre-Back,us-sassuolo,20/21,Quarantine,7,"Apr 1, 2021","Apr 8, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,547818,Federico Peluso,Centre-Back,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,497312,Stefano Piccinini,Centre-Back,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,129674,Rog??rio,Left-Back,us-sassuolo,21/22,Unknown Injury,6,"Sep 25, 2021","Oct 1, 2021",20/21,Corona virus,19,"Oct 15, 2020","Nov 3, 2020",19/20,Fitness,5,"Jul 14, 2020","Jul 19, 2020",19/20,Inflammation,11,"Jun 22, 2020","Jul 3, 2020",18/19,Knee Problems,17,"Oct 15, 2018","Nov 1, 2018",18/19,Muscular problems,13,"Sep 27, 2018","Oct 10, 2018",17/18,Influenza,15,"Mar 3, 2018","Mar 18, 2018",17/18,Rest ,0,"Feb 26, 2018","Feb 26, 2018",17/18,Muscular problems,3,"Jan 22, 2018","Jan 25, 2018",17/18,Muscular problems,7,"Sep 14, 2017","Sep 21, 2017",16/17,Muscular problems,7,"Feb 23, 2017","Mar 2, 2017",16/17,Tendon crack,46,"Jan 5, 2017","Feb 20, 2017",14/15,Ankle problems,0,"Apr 9, 2015","Apr 9, 2015",14/15,Fitness,31,"Dec 1, 2014","Jan 1, 2015",14/15,Adductor problems,25,"Nov 6, 2014","Dec 1, 2014"
12,546176,Georgios Kyriakopoulos,Left-Back,us-sassuolo,21/22,Corona virus,10,"Jul 11, 2021","Jul 21, 2021",20/21,Unknown Injury,20,"Mar 13, 2021","Apr 2, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,239941,Mert M??ld??r,Right-Back,us-sassuolo,20/21,Fitness,11,"Nov 18, 2020","Nov 29, 2020",20/21,Corona virus,22,"Oct 27, 2020","Nov 18, 2020",20/21,Unknown Injury,5,"Oct 17, 2020","Oct 22, 2020",17/18,Cruciate Ligament Rupture,219,"Jul 22, 2017","Feb 26, 2018",16/17,Facial Injury,39,"Jul 7, 2016","Aug 15, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,315867,Jeremy Toljan,Right-Back,us-sassuolo,20/21,Muscle Fatigue,10,"May 12, 2021","May 22, 2021",18/19,Knee Injury,51,"Nov 30, 2018","Jan 20, 2019",16/17,Pulled hamstring at the adductors,48,"Apr 7, 2017","May 25, 2017",15/16,Muscle Injury,14,"May 10, 2016","May 24, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,84765,Matteo Saccani,Right-Back,us-sassuolo,20/21,Lumbago,43,"Mar 26, 2021","May 8, 2021",20/21,Adductor problems,36,"Nov 9, 2020","Dec 15, 2020",20/21,Muscular problems,6,"Oct 31, 2020","Nov 6, 2020",19/20,Shin bone bruise,5,"Oct 31, 2019","Nov 5, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,658244,Manuel Locatelli,Defensive Midfield,us-sassuolo,20/21,Unknown Injury,36,"Oct 15, 2020","Nov 20, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,123261,Francesco Magnanelli,Defensive Midfield,us-sassuolo,20/21,Unknown Injury,10,"Mar 2, 2021","Mar 12, 2021",20/21,Unknown Injury,6,"Feb 13, 2021","Feb 19, 2021",20/21,Hamstring Injury,17,"Nov 28, 2020","Dec 15, 2020",20/21,Adductor problems,20,"Nov 1, 2020","Nov 21, 2020",20/21,Calf Problems,15,"Oct 3, 2020","Oct 18, 2020",19/20,Calf Problems,21,"Jul 20, 2020","Aug 10, 2020",19/20,Biceps femoris muscle injury,137,"Oct 13, 2019","Feb 27, 2020",18/19,Shoulder Injury,40,"Apr 23, 2019","Jun 2, 2019",18/19,Muscular problems,20,"Mar 15, 2019","Apr 4, 2019",18/19,Cruciate Ligament Rupture,153,"Sep 8, 2018","Feb 8, 2019",17/18,Biceps femoris muscle injury,48,"Feb 10, 2018","Mar 30, 2018",17/18,Shoulder Injury,5,"Oct 9, 2017","Oct 14, 2017",17/18,Minor Knock,4,"Sep 21, 2017","Sep 25, 2017",16/17,Knock,21,"Jan 9, 2017","Jan 30, 2017",16/17,Meniscal Injury,28,"Sep 5, 2016","Oct 3, 2016"
18,602607,Andrea Ghion,Defensive Midfield,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,94307,Federico Artioli,Defensive Midfield,us-sassuolo,21/22,Muscular problems,17,"Oct 23, 2021",-,20/21,Adductor problems,15,"Dec 20, 2020","Jan 4, 2021",20/21,Corona virus,13,"Nov 1, 2020","Nov 14, 2020",19/20,Unknown Injury,29,"Sep 14, 2019","Oct 13, 2019",17/18,Strain,32,"Apr 30, 2018","Jun 1, 2018",14/15,Bruised Ankle,25,"Apr 7, 2015","May 2, 2015",13-12,Thigh Problems,13,"Apr 20, 2013","May 3, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,277167,Maxime L??pez,Central Midfield,us-sassuolo,20/21,Quarantine,8,"Apr 1, 2021","Apr 9, 2021",19/20,Distortion of the ankle,10,"Jan 17, 2020","Jan 27, 2020",19/20,Unknown Injury,12,"Nov 21, 2019","Dec 3, 2019",19/20,Thigh Muscle Strain,28,"Oct 19, 2019","Nov 16, 2019",18/19,Unknown Injury,13,"Jan 6, 2019","Jan 19, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,345473,Pedro Obiang,Central Midfield,us-sassuolo,20/21,Cruciate Ligament Rupture,173,"May 20, 2021",-,20/21,Unknown Injury,14,"Jan 16, 2021","Jan 30, 2021",20/21,Unknown Injury,17,"Dec 15, 2020","Jan 1, 2021",19/20,Hamstring Injury,28,"Jul 31, 2019","Aug 28, 2019",18/19,Muscle Injury,11,"May 4, 2019","May 15, 2019",18/19,Knock,5,"Nov 9, 2018","Nov 14, 2018",18/19,Knock,4,"Oct 19, 2018","Oct 23, 2018",16/17,Foot Injury,7,"Jun 9, 2017","Jun 16, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,163222,Mehdi Bourabia,Central Midfield,us-sassuolo,21/22,Corona virus,15,"Aug 5, 2021","Aug 20, 2021",20/21,Adductor problems,31,"Mar 17, 2021","Apr 17, 2021",20/21,Achilles tendon problems,6,"Jan 24, 2021","Jan 30, 2021",20/21,Quarantine,4,"Dec 22, 2020","Dec 26, 2020",20/21,Unknown Injury,36,"Nov 9, 2020","Dec 15, 2020",20/21,Unknown Injury,9,"Oct 22, 2020","Oct 31, 2020",19/20,Biceps femoris muscle injury,31,"Jul 10, 2020","Aug 10, 2020",19/20,Distortion of the ankle,67,"Nov 19, 2019","Jan 25, 2020",18/19,Unknown Injury,6,"May 12, 2019","May 18, 2019",17/18,Knee Surgery,41,"Apr 20, 2018","May 31, 2018",17/18,Distortion of the ankle,7,"Apr 12, 2018","Apr 19, 2018",17/18,Muscular problems,21,"Mar 7, 2018","Mar 28, 2018",17/18,Bruised Knee,54,"Nov 26, 2017","Jan 19, 2018",17/18,Minor Knock,4,"Oct 30, 2017","Nov 3, 2017",17/18,Biceps femoris muscle injury,21,"Sep 28, 2017","Oct 19, 2017"
23,273236,Alessandro Mercati,Central Midfield,us-sassuolo,20/21,Quarantine,3,"Jan 1, 2021","Jan 4, 2021",19/20,Back trouble,3,"Jun 27, 2020","Jun 30, 2020",19/20,Biceps femoris muscle injury,33,"Dec 23, 2019","Jan 25, 2020",19/20,Unknown Injury,3,"Sep 21, 2019","Sep 24, 2019",18/19,Leg Injury,28,"Mar 31, 2019","Apr 28, 2019",18/19,Unknown Injury,67,"Jan 6, 2019","Mar 14, 2019",16/17,Muscular problems,12,"Dec 5, 2016","Dec 17, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,119031,Raul Steau,Central Midfield,us-sassuolo,21/22,Unknown Injury,6,"Oct 31, 2021","Nov 6, 2021",21/22,Fever,3,"Oct 16, 2021","Oct 19, 2021",20/21,Quarantine,5,"Apr 19, 2021","Apr 24, 2021",20/21,Corona virus,22,"Mar 28, 2021","Apr 19, 2021",20/21,Tendonitis,5,"Oct 12, 2020","Oct 17, 2020",20/21,Unknown Injury,8,"Oct 7, 2020","Oct 15, 2020",18/19,Strain,6,"Mar 30, 2019","Apr 5, 2019",15/16,Meniscal Injury,58,"Apr 18, 2016","Jun 15, 2016",14/15,Tear in a joint capsule,101,"Mar 30, 2015","Jul 9, 2015",14/15,Groin Strain,14,"Jan 19, 2015","Feb 2, 2015",14/15,Knee Problems,10,"Nov 24, 2014","Dec 4, 2014",14/15,Ankle Injury,7,"Oct 6, 2014","Oct 13, 2014",,,,,,,,,,,,,,,
25,265088,Hamed Junior Traor??,Attacking Midfield,us-sassuolo,20/21,Muscular problems,4,"Apr 13, 2021","Apr 17, 2021",20/21,Quarantine,8,"Apr 1, 2021","Apr 9, 2021",20/21,Bruised Foot,9,"Jan 13, 2021","Jan 22, 2021",16/17,Flu,3,"Mar 8, 2017","Mar 11, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,543666,Filip Djuricic,Attacking Midfield,us-sassuolo,19/20,Unknown Injury,13,"Jun 16, 2020","Jun 29, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,21763,J??r??mie Boga,Left Winger,us-sassuolo,18/19,Inguinal Hernia,29,"May 17, 2019","Jun 15, 2019",18/19,Muscular problems,68,"Aug 12, 2018","Oct 19, 2018",17/18,Nasal Bone Fracture,14,"Oct 1, 2017","Oct 15, 2017",14/15,Unknown Injury,52,"Jan 8, 2015","Mar 1, 2015",13/14,Pulled hamstring at the adductors,20,"Mar 13, 2014","Apr 2, 2014",13-12,Muscular problems,8,"Sep 20, 2012","Sep 28, 2012",12-11,Fever,3,"Mar 17, 2012","Mar 20, 2012",12-11,Fatigue fracture,4,"Sep 23, 2011","Sep 27, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,405885,Lukas Haraslin,Left Winger,us-sassuolo,20/21,Unknown Injury,8,"Apr 24, 2021","May 2, 2021",20/21,Hamstring Injury,14,"Sep 18, 2020","Oct 2, 2020",16/17,Distortion of the ankle,20,"Nov 15, 2016","Dec 5, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,557132,Nicol??s Schiappacasse,Left Winger,us-sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,391065,Domenico Berardi,Right Winger,us-sassuolo,21/22,Flu,4,"Oct 16, 2021","Oct 20, 2021",19/20,Distortion of the ankle,42,"Feb 10, 2020","Mar 23, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,198086,Brian Oddei,Right Winger,us-sassuolo,20/21,Unknown Injury,29,"Dec 15, 2020","Jan 13, 2021",20/21,Fitness,20,"Nov 24, 2020","Dec 14, 2020",20/21,Corona virus,23,"Nov 1, 2020","Nov 24, 2020",16/17,Muscle Injury,8,"May 13, 2017","May 21, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,35865,Federico Ricci,Right Winger,us-sassuolo,20/21,intestial virus,5,"Dec 6, 2020","Dec 11, 2020",19/20,Muscle Injury,30,"Nov 30, 2019","Dec 30, 2019",13/14,Chickenpox,15,"Jan 9, 2014","Jan 24, 2014",12-11,Shoulder Injury,11,"May 4, 2012","May 15, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,21872,Isaac Karamoko,Right Winger,us-sassuolo,20/21,Hand Injury,22,"Nov 6, 2020","Nov 28, 2020",19/20,Fractured Finger,60,"Oct 1, 2019","Nov 30, 2019",14/15,Unknown Injury,17,"May 15, 2015","Jun 1, 2015",14/15,Tibia Fracture,262,"Aug 5, 2014","Apr 24, 2015",12-11,Hand Injury,5,"May 12, 2012","May 17, 2012",12-11,Calf Problems,10,"Oct 21, 2011","Oct 31, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,216569,Gianluca Scamacca,Centre-Forward,us-sassuolo,21/22,Fever,14,"Oct 16, 2021","Oct 30, 2021",20/21,Unknown Injury,4,"May 7, 2021","May 11, 2021",20/21,Thigh Problems,35,"Feb 6, 2021","Mar 13, 2021",20/21,Muscular problems,9,"Jan 14, 2021","Jan 23, 2021",20/21,Corona virus,45,"Aug 20, 2020","Oct 4, 2020",19/20,Muscular problems,12,"Jul 24, 2020","Aug 5, 2020",18/19,Unknown Injury,91,"Oct 11, 2018","Jan 10, 2019",16/17,Muscle Injury,9,"Nov 23, 2016","Dec 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,502475,Giacomo Raspadori,Centre-Forward,us-sassuolo,20/21,Finger Injury,16,"May 2, 2021","May 18, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,101213,Francesco Caputo,Centre-Forward,us-sassuolo,21/22,Heart Condition,85,"Aug 16, 2021",-,19/20,Tear in the abductor muscle,28,"Jun 30, 2020","Jul 28, 2020",18/19,Calf Strain,26,"Oct 7, 2018","Nov 2, 2018",17/18,Knee Injury,97,"Jan 27, 2018","May 4, 2018",17/18,Muscular problems,27,"Sep 17, 2017","Oct 14, 2017",16/17,Ankle Injury,145,"Mar 18, 2017","Aug 10, 2017",13/14,Inguinal Hernia,47,"Apr 13, 2014","May 30, 2014",13-12,Unknown Injury,17,"Oct 18, 2012","Nov 4, 2012",11-10,Unknown Injury,28,"Nov 16, 2010","Dec 14, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,177843,Gr??goire Defrel,Centre-Forward,us-sassuolo,21/22,Unknown Injury,6,"Aug 26, 2021","Sep 1, 2021",21/22,Bruised Foot,7,"Aug 19, 2021","Aug 26, 2021",20/21,Adductor problems,22,"Mar 26, 2021","Apr 17, 2021",20/21,Muscular problems,29,"Jan 6, 2021","Feb 4, 2021",20/21,Unknown Injury,6,"Oct 31, 2020","Nov 6, 2020",19/20,Muscular problems,15,"Dec 20, 2019","Jan 4, 2020",19/20,Thigh Muscle Strain,28,"Nov 9, 2019","Dec 7, 2019",18/19,Flu,2,"May 11, 2019","May 13, 2019",17/18,Knee Problems,21,"Oct 29, 2017","Nov 19, 2017",17/18,Foot Injury,11,"Sep 13, 2017","Sep 24, 2017",16/17,Sideband strain in the knee,133,"Aug 28, 2016","Jan 8, 2017",15/16,Strain,39,"Aug 23, 2015","Oct 1, 2015",13-12,Knee inflammation ,14,"Jan 10, 2013","Jan 24, 2013",13-12,Unknown Injury,14,"Sep 2, 2012","Sep 16, 2012",,,,,
38,390163,Luigi Samele,Centre-Forward,us-sassuolo,20/21,Corona virus,23,"Dec 19, 2020","Jan 11, 2021",17/18,Rupture of Outer Meniscus,119,"Oct 12, 2017","Feb 8, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,568117,Juan Musso,Goalkeeper,udinese-calcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92899,Simone Scuffet,Goalkeeper,udinese-calcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,487828,N??colas,Goalkeeper,udinese-calcio,19/20,Unknown Injury,12,"Dec 1, 2019","Dec 13, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,470391,Manuel Gasparini,Goalkeeper,udinese-calcio,20/21,Sprain,34,"Apr 28, 2021","Jun 1, 2021",18/19,Knock,174,"Feb 8, 2019","Aug 1, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,258519,Edoardo Piana,Goalkeeper,udinese-calcio,19/20,Knee Injury,46,"Aug 15, 2019","Sep 30, 2019",18/19,Unknown Injury,20,"Apr 13, 2019","May 3, 2019",17/18,Fibula shaft fractures,168,"Feb 25, 2018","Aug 12, 2018",17/18,Hip Injury,6,"Nov 17, 2017","Nov 23, 2017",17/18,Knock,17,"Aug 21, 2017","Sep 7, 2017",15/16,Eye Injury,28,"Nov 19, 2015","Dec 17, 2015",14/15,Knee Injury,10,"Mar 23, 2015","Apr 2, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,35249,Matteo Carnelos,Goalkeeper,udinese-calcio,20/21,Unknown Injury,72,"Nov 27, 2020","Feb 7, 2021",19/20,Muscular problems,4,"Sep 13, 2019","Sep 17, 2019",18/19,Knock,29,"Sep 20, 2018","Oct 19, 2018",17/18,Calf Strain,25,"Nov 19, 2017","Dec 14, 2017",16/17,Hamstring Injury,35,"Dec 10, 2016","Jan 14, 2017",16/17,Hamstring Injury,70,"Sep 10, 2016","Nov 19, 2016",15/16,Ankle Injury,7,"Feb 5, 2016","Feb 12, 2016",13/14,Unknown Injury,7,"Jan 8, 2014","Jan 15, 2014",13/14,Muscle Injury,72,"Oct 4, 2013","Dec 15, 2013",12-11,Unknown Injury,33,"Sep 24, 2011","Oct 27, 2011",11-10,Shoulder Injury,56,"Mar 30, 2011","May 25, 2011",11-10,Unknown Injury,32,"Nov 1, 2010","Dec 3, 2010",11-10,Muscular problems,17,"Sep 7, 2010","Sep 24, 2010",10-9,Ankle Injury,19,"Aug 19, 2009","Sep 7, 2009",09-8,Ankle Injury,9,"Jan 13, 2009","Jan 22, 2009"
6,35564,Kevin Bonifazi,Centre-Back,udinese-calcio,20/21,Back trouble,2,"Dec 20, 2020","Dec 22, 2020",19/20,Unknown Injury,29,"Jun 27, 2020","Jul 26, 2020",19/20,Flu,13,"Feb 17, 2020","Mar 1, 2020",18/19,Concussion,8,"Apr 1, 2019","Apr 9, 2019",17/18,Fractured Arm,72,"Jun 28, 2017","Sep 8, 2017",15/16,Ankle Injury,9,"Jul 27, 2015","Aug 5, 2015",13-12,Thigh Problems,6,"Sep 1, 2012","Sep 7, 2012",12-11,Knee Problems,29,"Dec 3, 2011","Jan 1, 2012",11-10,Hip problems,14,"Dec 18, 2010","Jan 1, 2011",10-9,Back trouble,2,"Dec 15, 2009","Dec 17, 2009",,,,,,,,,,,,,,,,,,,,,,,,,
7,37981,Samir,Centre-Back,udinese-calcio,20/21,Unknown Injury,3,"Oct 18, 2020","Oct 21, 2020",19/20,Knee Injury,184,"Feb 1, 2020","Aug 3, 2020",19/20,Hamstring Injury,8,"Oct 17, 2019","Oct 25, 2019",18/19,Knee Injury,67,"Mar 25, 2019","May 31, 2019",18/19,Knee Injury,76,"Dec 12, 2018","Feb 26, 2019",18/19,Knock,43,"Oct 21, 2018","Dec 3, 2018",19/20,Knock,28,"Sep 21, 2018","Oct 19, 2018",17/18,Hamstring Injury,78,"Sep 2, 2017","Nov 19, 2017",15/16,Calf Injury,33,"Nov 17, 2015","Dec 20, 2015",14/15,Flu,4,"May 7, 2015","May 11, 2015",14/15,Intraarticular ligament fissure,63,"Dec 8, 2014","Feb 9, 2015",14/15,Hip problems,7,"Nov 18, 2014","Nov 25, 2014",14/15,Abdominal Influenza,3,"Sep 21, 2014","Sep 24, 2014",14/15,Torn Muscle Fibre,27,"Aug 1, 2014","Aug 28, 2014",13/14,Muscle Injury,55,"Oct 26, 2013","Dec 20, 2013"
8,112302,Bram Nuytinck,Centre-Back,udinese-calcio,20/21,Hamstring Injury,12,"Feb 7, 2021","Feb 19, 2021",20/21,Muscular problems,12,"Nov 10, 2020","Nov 22, 2020",19/20,Knock,13,"Dec 8, 2019","Dec 21, 2019",19/20,Hamstring Injury,19,"Nov 10, 2019","Nov 29, 2019",18/19,Hip Injury,14,"Apr 8, 2019","Apr 22, 2019",18/19,Calf Strain,20,"Feb 1, 2019","Feb 21, 2019",17/18,tendon irritation,29,"Oct 21, 2017","Nov 19, 2017",17/18,Groin Injury,28,"Aug 12, 2017","Sep 9, 2017",16/17,Knee Injury,168,"Dec 14, 2016","May 31, 2017",15/16,Unknown Injury,15,"Apr 9, 2016","Apr 24, 2016",15/16,Muscle Injury,94,"Oct 27, 2015","Jan 29, 2016",15/16,Unknown Injury,6,"Oct 9, 2015","Oct 15, 2015",,,,,,,,,,,,,,,
9,69646,Rodrigo Bec??o,Centre-Back,udinese-calcio,20/21,Unknown Injury,37,"Sep 19, 2020","Oct 26, 2020",19/20,Muscular problems,19,"Oct 17, 2019","Nov 5, 2019",17/18,Muscular problems,5,"Apr 16, 2018","Apr 21, 2018",17/18,Shoulder Injury,15,"Nov 14, 2017","Nov 29, 2017",17/18,Minor Knock,15,"Oct 5, 2017","Oct 20, 2017",16/17,Adductor problems,4,"Apr 13, 2017","Apr 17, 2017",16/17,Minor Knock,4,"Jul 21, 2016","Jul 25, 2016",15/16,Toothache,4,"May 5, 2016","May 9, 2016",15/16,Minor Knock,7,"Oct 15, 2015","Oct 22, 2015",15/16,Torn Meniscus,189,"Mar 5, 2015","Sep 10, 2015",14/15,Bruise,21,"Nov 10, 2014","Dec 1, 2014",14/15,Ill,3,"Oct 27, 2014","Oct 30, 2014",11-10,groin strain,14,"Apr 7, 2011","Apr 21, 2011",,,,,,,,,,
10,241477,William Troost-Ekong,Centre-Back,udinese-calcio,20/21,Plantar fascia,14,"Mar 6, 2021","Mar 20, 2021",20/21,Unknown Injury,41,"Nov 25, 2020","Jan 5, 2021",19/20,Ill,13,"Aug 31, 2019","Sep 13, 2019",17/18,Head Injury,9,"Mar 28, 2018","Apr 6, 2018",17/18,Thigh Problems,5,"Sep 30, 2017","Oct 5, 2017",15/16,Groin Injury,15,"Dec 17, 2015","Jan 1, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
